ᆫ들,545,1705,1749,JX,*,T,ᆫ들,*,*,*,*
ᆫ커녕,546,1706,1749,JX,*,T,ᆫ커녕,*,*,*,*
ᆯ더러,256,93,1730,JKB,*,F,ᆯ더러,*,*,*,*
ᆯ랑,547,1707,1749,JX,*,T,ᆯ랑,*,*,*,*
ᆯ로,257,94,1730,JKB,*,F,ᆯ로,*,*,*,*
ᆯ루,258,95,1730,JKB,*,F,ᆯ루,*,*,*,*
ᆯ보고,259,96,1730,JKB,*,F,ᆯ보고,*,*,*,*
ㄴ들,260,429,1730,JKB,*,T,ㄴ들,*,*,*,*
ㄴ들,548,1708,1749,JX,*,T,ㄴ들,*,*,*,*
ㄴ즉,549,1709,1749,JX,*,T,ㄴ즉,*,*,*,*
ㄴ즉슨,550,1710,1749,JX,*,T,ㄴ즉슨,*,*,*,*
ㄴ커녕,551,1711,1749,JX,*,T,ㄴ커녕,*,*,*,*
ㄹ,469,572,1073,JKO,*,F,ㄹ,*,*,*,*
ㄹ,477,1029,2416,JKQ,*,F,ㄹ,*,*,*,*
ㄹ,552,1228,1749,JX,*,F,ㄹ,*,*,*,*
ㄹ,261,97,1730,JKB,*,F,ㄹ,*,*,*,*
ㄹ게요,553,1229,1749,JX,*,F,ㄹ게요,*,*,*,*
ㄹ더러,262,98,1730,JKB,*,F,ㄹ더러,*,*,*,*
ㄹ랑,554,1712,1749,JX,*,T,ㄹ랑,*,*,*,*
ㄹ로,263,99,1730,JKB,*,F,ㄹ로,*,*,*,*
ㄹ로부터,264,100,1730,JKB,*,F,ㄹ로부터,*,*,*,*
ㄹ로써,265,101,1730,JKB,*,F,ㄹ로써,*,*,*,*
ㄹ루,266,102,1730,JKB,*,F,ㄹ루,*,*,*,*
ㅓ도,555,1230,1749,JX,*,F,ㅓ도,*,*,*,*
ㅕ두,556,1231,1749,JX,*,F,ㅕ두,*,*,*,*
ㅕ서,267,103,1730,JKB,*,F,ㅕ서,*,*,*,*
가,557,1232,5369,JX,*,F,가,*,*,*,*
가,490,1044,1514,JKS,*,F,가,*,*,*,*
가,454,463,4869,JKC,*,F,가,*,*,*,*
가정,558,1716,3049,JX,*,T,가정,*,*,*,*
가지,559,1239,1854,JX,*,F,가지,*,*,*,*
가지고,268,107,2636,JKB,*,F,가지고,*,*,*,*
간이,269,108,2924,JKB,*,F,간이,*,*,*,*
갓치,270,109,1730,JKB,*,F,갓치,*,*,*,*
갖고,271,110,2819,JKB,*,F,갖고,*,*,*,*
같이,272,111,696,JKB,*,F,같이,*,*,*,*
거나,274,114,2719,JKB,*,F,거나,*,*,*,*
거나,198,17,3209,JC,*,F,거나,*,*,*,*
거나,560,1241,2025,JX,*,F,거나,*,*,*,*
거냐,561,1242,1762,JX,*,F,거냐,*,*,*,*
거든요,562,1243,1694,JX,*,F,거든요,*,*,*,*
건,563,1739,4257,JX,*,T,건,*,*,*,*
겉이,275,119,1730,JKB,*,F,겉이,*,*,*,*
게,276,120,3550,JKB,*,F,게,*,*,*,*
게,491,1046,3951,JKS,*,F,게,*,*,*,*
게서,278,121,2082,JKB,*,F,게서,*,*,*,*
게에,279,122,1799,JKB,*,F,게에,*,*,*,*
고,478,1030,4769,JKQ,*,F,고,*,*,*,*
고,199,19,5665,JC,*,F,고,*,*,*,*
고,564,1258,5076,JX,*,F,고,*,*,*,*
과,492,1049,4936,JKS,*,F,과,*,*,*,*
과,458,518,5355,JKG,*,F,과,*,*,*,*
과,281,126,3057,JKB,*,F,과,*,*,*,*
과,200,20,2622,JC,*,F,과,*,*,*,*
그래,565,1262,3453,JX,*,F,그래,*,*,*,*
그랴,566,1268,1751,JX,*,F,그랴,*,*,*,*
그려,567,1279,2479,JX,*,F,그려,*,*,*,*
그리구,201,22,2487,JC,*,F,그리구,*,*,*,*
까자,568,1284,1853,JX,*,F,까자,*,*,*,*
까장,569,1827,1749,JX,*,T,까장,*,*,*,*
까정,570,1828,1830,JX,*,T,까정,*,*,*,*
까지,571,1285,-1667,JX,*,F,까지,*,*,*,*
까지,283,143,2688,JKB,*,F,까지,*,*,*,*
까지,494,1060,2289,JKS,*,F,까지,*,*,*,*
깨나,581,1286,1856,JX,*,F,깨나,*,*,*,*
꺼정,582,1832,1749,JX,*,T,꺼정,*,*,*,*
꺼정두,583,1288,1749,JX,*,F,꺼정두,*,*,*,*
꺼지,584,1289,1679,JX,*,F,꺼지,*,*,*,*
께,585,1290,3755,JX,*,F,께,*,*,*,*
께,284,144,2764,JKB,*,F,께,*,*,*,*
께로,285,145,2698,JKB,*,F,께로,*,*,*,*
께서,286,146,2586,JKB,*,F,께서,*,*,*,*
께서,495,1061,20,JKS,*,F,께서,*,*,*,*
께오서,497,1062,1777,JKS,*,F,께오서,*,*,*,*
꼐서,498,1063,1777,JKS,*,F,꼐서,*,*,*,*
