ㅣㅆ,1805,3568,3954,VA,*,F,ㅣㅆ,*,*,*,*
가깝,1805,3569,2853,VA,*,T,가깝,*,*,*,*
가깝디가깝,1805,3569,3954,VA,*,T,가깝디가깝,*,*,*,*
가냐프,1805,3568,3954,VA,*,F,가냐프,*,*,*,*
가냘프,1805,3568,3951,VA,*,F,가냘프,*,*,*,*
가녀리,1805,3568,3954,VA,*,F,가녀리,*,*,*,*
가느다랗,1805,3569,3953,VA,*,T,가느다랗,*,*,*,*
가느닿,1805,3569,3954,VA,*,T,가느닿,*,*,*,*
가느랗,1805,3569,3954,VA,*,T,가느랗,*,*,*,*
가늘,1805,3569,4259,VA,*,T,가늘,*,*,*,*
가늘디가늘,1805,3569,3954,VA,*,T,가늘디가늘,*,*,*,*
가닐,1805,3569,3954,VA,*,T,가닐,*,*,*,*
가당찮,1805,3569,3954,VA,*,T,가당찮,*,*,*,*
가득차,1805,3568,4077,VA,*,F,가득차,*,*,*,*
가랍,1805,3569,3954,VA,*,T,가랍,*,*,*,*
가량스럽,1805,3569,3954,VA,*,T,가량스럽,*,*,*,*
가량없,1805,3569,3954,VA,*,T,가량없,*,*,*,*
가련스럽,1805,3569,3954,VA,*,T,가련스럽,*,*,*,*
가련하,1805,3568,4108,VA,*,F,가련하,*,*,*,*
가렵,1805,3569,3954,VA,*,T,가렵,*,*,*,*
가린스럽,1805,3569,3954,VA,*,T,가린스럽,*,*,*,*
가만있,1805,3569,3482,VA,*,T,가만있,*,*,*,*
가맣,1805,3569,3954,VA,*,T,가맣,*,*,*,*
가멸,1805,3569,3954,VA,*,T,가멸,*,*,*,*
가물,1805,3569,5302,VA,*,T,가물,*,*,*,*
가뭇없,1805,3569,3954,VA,*,T,가뭇없,*,*,*,*
가볍,1805,3569,3006,VA,*,T,가볍,*,*,*,*
가볍디가볍,1805,3569,3954,VA,*,T,가볍디가볍,*,*,*,*
가쁘,1805,3568,2222,VA,*,F,가쁘,*,*,*,*
