ㄴ가,4,6,3872,EF,*,F,ㄴ가,*,*,*,*
ㄴ감,4,7,3872,EF,*,T,ㄴ감,*,*,*,*
ㄴ걸,4,7,3872,EF,*,T,ㄴ걸,*,*,*,*
ㄴ고,4,6,3872,EF,*,F,ㄴ고,*,*,*,*
ㄴ다,4,6,3872,EF,*,F,ㄴ다,*,*,*,*
ㄴ다거나,4,6,3872,EF,*,F,ㄴ다거나,*,*,*,*
ㄴ다고,4,6,3872,EF,*,F,ㄴ다고,*,*,*,*
ㄴ다나,4,6,3872,EF,*,F,ㄴ다나,*,*,*,*
ㄴ다네,4,6,3872,EF,*,F,ㄴ다네,*,*,*,*
ㄴ다느냐,4,6,3872,EF,*,F,ㄴ다느냐,*,*,*,*
ㄴ다는구나,4,6,3872,EF,*,F,ㄴ다는구나,*,*,*,*
ㄴ다는구먼,4,7,3872,EF,*,T,ㄴ다는구먼,*,*,*,*
ㄴ다니,4,6,3872,EF,*,F,ㄴ다니,*,*,*,*
ㄴ다니까,4,6,3872,EF,*,F,ㄴ다니까,*,*,*,*
ㄴ다더니,4,6,3872,EF,*,F,ㄴ다더니,*,*,*,*
ㄴ다더라,4,6,3872,EF,*,F,ㄴ다더라,*,*,*,*
ㄴ다던데,4,6,3872,EF,*,F,ㄴ다던데,*,*,*,*
ㄴ다데,4,6,3872,EF,*,F,ㄴ다데,*,*,*,*
ㄴ다면서,4,6,3872,EF,*,F,ㄴ다면서,*,*,*,*
ㄴ다오,4,6,3872,EF,*,F,ㄴ다오,*,*,*,*
ㄴ다지,4,6,3872,EF,*,F,ㄴ다지,*,*,*,*
ㄴ단다,4,6,3872,EF,*,F,ㄴ단다,*,*,*,*
ㄴ달까,4,6,3872,EF,*,F,ㄴ달까,*,*,*,*
ㄴ담,4,7,3872,EF,*,T,ㄴ담,*,*,*,*
ㄴ답니까,4,6,3872,EF,*,F,ㄴ답니까,*,*,*,*
ㄴ답니다,4,6,3872,EF,*,F,ㄴ답니다,*,*,*,*
ㄴ답디까,4,6,3872,EF,*,F,ㄴ답디까,*,*,*,*
ㄴ답디다,4,6,3872,EF,*,F,ㄴ답디다,*,*,*,*
ㄴ대,4,6,3872,EF,*,F,ㄴ대,*,*,*,*
ㄴ대나,4,6,3872,EF,*,F,ㄴ대나,*,*,*,*
ㄴ대요,4,6,3872,EF,*,F,ㄴ대요,*,*,*,*
ㄴ댔어,4,6,3872,EF,*,F,ㄴ댔어,*,*,*,*
ㄴ데,4,6,3872,EF,*,F,ㄴ데,*,*,*,*
ㄴ뎁쇼,4,6,3872,EF,*,F,ㄴ뎁쇼,*,*,*,*
ㄴ지,4,6,3872,EF,*,F,ㄴ지,*,*,*,*
ㄴ지고,4,6,3872,EF,*,F,ㄴ지고,*,*,*,*
ㄹ거나,4,6,3872,EF,*,F,ㄹ거나,*,*,*,*
ㄹ걸,4,7,3872,EF,*,T,ㄹ걸,*,*,*,*
ㄹ게,4,6,3872,EF,*,F,ㄹ게,*,*,*,*
ㄹ까,4,6,3872,EF,*,F,ㄹ까,*,*,*,*
ㄹ깝쇼,4,6,3872,EF,*,F,ㄹ깝쇼,*,*,*,*
ㄹ꼬,4,6,3872,EF,*,F,ㄹ꼬,*,*,*,*
ㄹ는지,4,6,3872,EF,*,F,ㄹ는지,*,*,*,*
ㄹ데라구,4,6,3872,EF,*,F,ㄹ데라구,*,*,*,*
ㄹ데라니,4,6,3872,EF,*,F,ㄹ데라니,*,*,*,*
ㄹ라,4,6,3872,EF,*,F,ㄹ라,*,*,*,*
ㄹ라고,4,6,3872,EF,*,F,ㄹ라고,*,*,*,*
ㄹ란다,4,6,3872,EF,*,F,ㄹ란다,*,*,*,*
ㄹ래,4,6,3872,EF,*,F,ㄹ래,*,*,*,*
ㄹ런가,4,6,3872,EF,*,F,ㄹ런가,*,*,*,*
ㄹ레,4,6,3872,EF,*,F,ㄹ레,*,*,*,*
ㄹ레라,4,6,3872,EF,*,F,ㄹ레라,*,*,*,*
ㄹ밖에,4,6,3872,EF,*,F,ㄹ밖에,*,*,*,*
ㄹ사,4,6,3872,EF,*,F,ㄹ사,*,*,*,*
ㄹ세,4,6,3872,EF,*,F,ㄹ세,*,*,*,*
ㄹ세라,4,6,3872,EF,*,F,ㄹ세라,*,*,*,*
ㄹ세말이지,4,6,3872,EF,*,F,ㄹ세말이지,*,*,*,*
ㄹ시고,4,6,3872,EF,*,F,ㄹ시고,*,*,*,*
ㄹ쏘냐,4,6,3872,EF,*,F,ㄹ쏘냐,*,*,*,*
ㄹ쏜가,4,6,3872,EF,*,F,ㄹ쏜가,*,*,*,*
ㄹ지,4,6,3872,EF,*,F,ㄹ지,*,*,*,*
ㄹ지니라,4,6,3872,EF,*,F,ㄹ지니라,*,*,*,*
ㄹ지라,4,6,3872,EF,*,F,ㄹ지라,*,*,*,*
ㄹ지로다,4,6,3872,EF,*,F,ㄹ지로다,*,*,*,*
ㄹ지어다,4,6,3872,EF,*,F,ㄹ지어다,*,*,*,*
ㄹ진저,4,6,3872,EF,*,F,ㄹ진저,*,*,*,*
ㅁ세,4,6,3872,EF,*,F,ㅁ세,*,*,*,*
ㅁ에랴,4,6,3872,EF,*,F,ㅁ에랴,*,*,*,*
ㅂ나,4,6,3872,EF,*,F,ㅂ나,*,*,*,*
ㅂ늰다,4,6,3872,EF,*,F,ㅂ늰다,*,*,*,*
ㅂ니까,4,6,3872,EF,*,F,ㅂ니까,*,*,*,*
ㅂ니다,4,6,3872,EF,*,F,ㅂ니다,*,*,*,*
ㅂ디까,4,6,3872,EF,*,F,ㅂ디까,*,*,*,*
ㅂ디다,4,6,3872,EF,*,F,ㅂ디다,*,*,*,*
ㅂ딘다,4,6,3872,EF,*,F,ㅂ딘다,*,*,*,*
ㅂ소서,4,6,3872,EF,*,F,ㅂ소서,*,*,*,*
ㅂ시다,4,6,3872,EF,*,F,ㅂ시다,*,*,*,*
ㅂ시다나,4,6,3872,EF,*,F,ㅂ시다나,*,*,*,*
ㅂ시사,4,6,3872,EF,*,F,ㅂ시사,*,*,*,*
ㅂ시오,4,6,3872,EF,*,F,ㅂ시오,*,*,*,*
ㅂ지요,4,6,3872,EF,*,F,ㅂ지요,*,*,*,*
ㆁ다,4,6,3872,EF,*,F,ㆁ다,*,*,*,*
가,4,6,6302,EF,*,F,가,*,*,*,*
가뇨,4,6,3872,EF,*,F,가뇨,*,*,*,*
가니오,4,6,3872,EF,*,F,가니오,*,*,*,*
가요,4,6,3910,EF,*,F,가요,*,*,*,*
가지라,4,6,3872,EF,*,F,가지라,*,*,*,*
간,4,7,6058,EF,*,T,간,*,*,*,*
